aX,aY,aZ,gX,gY,gZ
0.931,0.126,-0.273,16.235,-52.246,2.014

1.727,0.026,1.372,7.874,60.730,1.587
1.723,-0.033,1.535,10.498,91.797,1.770
1.678,-0.079,1.481,10.071,136.719,1.831
1.579,-0.052,1.314,12.573,176.819,5.432
1.440,0.037,1.132,18.982,203.918,9.888
1.205,0.101,0.932,20.996,228.088,11.292
0.947,0.165,0.690,16.968,254.333,10.376
0.678,0.250,0.462,5.737,279.480,11.108
0.361,0.285,0.209,-9.949,304.810,11.108
-0.008,0.452,-0.047,-27.222,333.313,11.658
-0.429,0.588,-0.476,-37.231,364.319,7.751
-0.927,0.726,-1.107,-37.537,396.240,-4.028
-1.373,0.800,-1.958,-28.137,415.527,-20.630
-1.604,0.672,-3.003,-16.479,406.799,-42.419
-1.638,0.361,-3.993,-17.883,357.544,-60.181
-1.555,0.034,-4.000,-36.194,253.235,-57.983
-1.166,-0.029,-4.000,-56.641,107.971,-30.212
-0.719,0.039,-2.947,-64.331,-41.809,4.517
-0.283,0.014,-1.709,-70.007,-141.785,21.362
0.221,0.093,-0.804,-76.843,-181.885,24.231
0.475,0.062,-0.202,-72.632,-183.350,12.024
0.646,-0.098,0.121,-62.561,-161.682,-7.446
0.843,-0.177,0.258,-56.702,-129.517,-18.555
0.905,-0.295,0.303,-48.279,-102.417,-24.170
0.926,-0.412,0.273,-38.635,-77.576,-26.672
0.913,-0.480,0.181,-27.283,-55.237,-23.499
0.886,-0.496,0.034,-14.282,-37.476,-16.113
0.843,-0.493,-0.126,-1.465,-24.231,-7.385
0.778,-0.465,-0.290,9.521,-14.832,1.343
0.717,-0.393,-0.432,18.311,-9.644,11.108
0.678,-0.279,-0.545,23.071,-8.667,21.667
0.667,-0.144,-0.648,21.423,-7.507,29.602
0.657,-0.034,-0.748,16.296,-5.920,32.593
0.636,0.052,-0.834,12.024,-7.080,31.555
0.641,0.129,-0.886,10.132,-13.428,29.358
0.649,0.177,-0.943,10.193,-21.240,24.658
0.648,0.218,-0.949,10.437,-30.090,18.555
0.656,0.235,-0.926,12.268,-40.771,13.000
0.664,0.229,-0.908,13.428,-49.072,7.629
0.677,0.231,-0.890,12.085,-54.810,3.662
0.698,0.243,-0.880,9.583,-60.120,0.732
0.719,0.245,-0.864,7.568,-65.979,-1.648
0.738,0.236,-0.822,4.578,-72.205,-4.089
0.756,0.225,-0.782,1.648,-77.271,-7.202
0.788,0.221,-0.742,-0.427,-81.726,-10.803
0.803,0.183,-0.700,-1.831,-86.182,-15.015
0.805,0.120,-0.654,-2.930,-90.088,-19.409
0.790,0.057,-0.603,-3.357,-93.018,-21.606
0.777,-0.006,-0.545,-3.113,-94.666,-21.545
0.764,-0.068,-0.498,-2.991,-94.055,-19.531
0.756,-0.114,-0.474,-3.174,-91.431,-15.137
0.748,-0.137,-0.462,-3.662,-88.928,-8.972
0.754,-0.132,-0.453,-3.845,-86.853,-2.197
0.787,-0.085,-0.432,-3.174,-85.876,4.395
0.833,-0.015,-0.406,-2.197,-86.426,9.094
0.879,0.045,-0.358,-1.343,-87.769,10.010
0.907,0.063,-0.318,-0.427,-87.891,7.568
0.915,0.051,-0.300,1.099,-86.426,3.906
0.916,0.022,-0.312,3.479,-84.534,0.854
0.906,-0.015,-0.347,5.493,-83.374,-0.244

1.628,-0.157,1.139,-14.832,65.125,22.644
1.651,-0.128,1.301,-24.780,91.125,27.771
1.639,-0.081,1.420,-29.053,121.155,31.921
1.595,-0.021,1.382,-25.635,153.015,33.203
1.453,0.027,1.300,-16.174,183.838,30.701
1.222,0.047,1.185,-4.028,209.595,28.076
0.969,0.088,1.002,7.446,234.314,28.198
0.719,0.152,0.750,9.155,262.085,31.433
0.435,0.184,0.390,-1.465,296.875,32.471
0.111,0.207,-0.005,-16.541,330.078,31.677
-0.197,0.310,-0.447,-25.757,352.661,32.959
-0.511,0.448,-0.865,-28.931,369.202,28.870
-0.926,0.605,-1.286,-17.944,376.221,18.066
-1.359,0.667,-1.874,6.897,378.967,-0.366
-1.663,0.614,-2.731,34.546,373.535,-22.217
-1.724,0.379,-3.684,48.584,343.445,-41.931
-1.539,0.088,-4.000,35.889,275.269,-50.049
-1.177,-0.119,-4.000,9.094,149.902,-35.095
-0.782,-0.111,-3.414,-4.456,-18.982,2.014
-0.349,0.002,-2.157,-12.878,-158.875,32.532
0.093,0.147,-0.996,-19.409,-233.398,45.654
0.462,0.116,-0.122,-22.339,-240.356,33.752
0.706,0.013,0.368,-24.719,-198.853,15.198
0.880,-0.123,0.481,-24.963,-143.982,1.709
0.982,-0.222,0.356,-23.560,-94.666,-3.113
1.010,-0.250,0.181,-20.081,-62.439,-0.793
1.012,-0.217,0.030,-13.489,-44.983,4.700
0.984,-0.159,-0.103,-7.080,-33.997,9.155
0.933,-0.097,-0.239,-1.892,-24.963,11.292
0.877,-0.029,-0.367,2.625,-18.372,11.414
0.809,0.025,-0.475,8.057,-15.869,9.766
0.748,0.058,-0.586,14.160,-15.808,7.080
0.703,0.092,-0.690,18.372,-17.212,4.639
0.665,0.132,-0.765,20.386,-20.325,2.808
0.644,0.171,-0.837,20.569,-24.170,0.732
0.625,0.204,-0.872,18.372,-28.870,-1.648
0.626,0.222,-0.897,15.137,-34.424,-4.456
0.640,0.234,-0.911,11.597,-40.161,-7.812
0.658,0.265,-0.898,8.911,-47.241,-10.803
0.690,0.292,-0.852,9.888,-56.702,-14.587
0.722,0.293,-0.794,13.367,-65.735,-19.592
0.745,0.274,-0.743,15.381,-72.205,-25.269
0.777,0.241,-0.694,16.174,-76.538,-29.785
0.800,0.197,-0.632,16.174,-80.444,-32.471
0.805,0.149,-0.569,14.832,-82.520,-33.813
0.817,0.099,-0.521,12.756,-81.665,-33.630
0.818,0.046,-0.494,9.155,-79.102,-31.921
0.825,0.010,-0.479,5.005,-75.745,-28.503
0.834,-0.010,-0.455,2.197,-74.585,-23.743
0.849,-0.012,-0.410,0.549,-75.073,-18.738
0.864,-0.004,-0.364,0.183,-74.707,-14.587
0.890,0.009,-0.343,0.671,-71.960,-11.597
0.912,0.035,-0.323,2.258,-70.251,-10.071
0.932,0.060,-0.296,6.348,-69.946,-10.193
0.946,0.068,-0.260,11.475,-69.458,-11.841
0.948,0.047,-0.237,15.137,-67.566,-13.977
0.945,0.014,-0.221,16.052,-64.209,-14.832
0.938,-0.026,-0.228,14.709,-58.716,-13.367
0.917,-0.054,-0.247,11.047,-53.223,-9.460
0.908,-0.055,-0.293,7.202,-48.157,-3.601

1.180,-0.310,1.786,-23.865,-85.815,-10.803
1.267,-0.380,2.408,-40.283,-34.058,5.859
1.322,-0.382,2.950,-58.411,52.856,25.024
1.263,-0.330,3.270,-81.543,173.706,38.086
1.055,-0.007,3.204,-107.361,318.848,45.715
0.828,0.114,2.796,-118.896,461.426,33.875
0.537,0.139,2.333,-124.878,576.294,8.606
-0.011,0.040,1.834,-127.075,663.391,-25.085
-0.408,0.018,1.241,-119.873,735.779,-53.650
-0.621,0.030,0.474,-103.394,778.015,-77.698
-0.713,0.014,-0.317,-70.129,765.259,-90.637
-0.793,-0.012,-0.909,-28.992,705.017,-89.783
-0.830,-0.692,-1.500,-5.798,637.695,-81.421
-1.230,-0.848,-1.798,-58.105,584.778,-19.043
-1.299,-0.657,-2.318,-157.532,544.006,34.424
-1.136,-0.204,-2.458,-217.651,467.834,54.504
-1.010,0.011,-2.282,-175.842,373.230,57.068
-0.763,0.010,-2.048,-59.448,281.921,39.429
-0.654,0.020,-1.711,34.424,192.139,13.611
-0.577,0.027,-1.484,70.862,138.184,1.953
-0.528,0.067,-1.361,54.688,113.708,2.625
-0.492,0.105,-1.344,20.569,94.727,0.916
-0.488,0.079,-1.448,1.221,78.369,-6.042
-0.470,0.015,-1.563,-4.333,57.007,-15.625
-0.434,-0.059,-1.629,1.587,22.583,-23.987
-0.376,-0.138,-1.607,18.250,-16.663,-25.879
-0.274,-0.163,-1.506,36.682,-56.458,-21.301
-0.137,-0.142,-1.357,49.500,-90.881,-12.695
-0.045,-0.091,-1.144,52.856,-116.333,-4.761
0.169,-0.044,-0.973,48.645,-133.240,-2.502
0.399,0.000,-0.808,41.199,-143.616,-6.470
0.531,-0.017,-0.651,37.354,-148.254,-11.047
0.542,-0.177,-0.561,34.973,-145.508,-14.099
0.672,-0.143,-0.499,28.381,-136.047,-7.446
0.808,-0.054,-0.514,22.095,-123.230,-2.197
0.821,-0.059,-0.607,17.822,-104.919,-3.235
0.774,-0.066,-0.713,13.123,-89.050,-2.747
0.731,-0.066,-0.792,7.080,-78.979,-0.916
0.684,-0.060,-0.833,-0.122,-74.219,0.305
0.697,-0.010,-0.821,-5.676,-71.655,3.967
0.695,-0.026,-0.789,-10.132,-69.458,3.662
0.684,-0.039,-0.738,-15.076,-67.139,2.319
0.662,-0.013,-0.696,-19.775,-61.462,4.944
0.606,0.028,-0.702,-31.555,-52.063,7.690
0.595,0.067,-0.735,-45.837,-43.152,7.812
0.606,0.092,-0.793,-47.363,-35.583,4.333
0.567,0.099,-0.832,-31.921,-32.288,-1.282
0.592,0.072,-0.900,-5.249,-31.372,-9.888
0.598,0.040,-0.914,20.508,-35.828,-16.846
0.599,0.007,-0.922,39.795,-44.495,-21.790
0.580,-0.020,-0.927,49.072,-53.345,-24.902
0.569,-0.019,-0.923,50.781,-63.416,-25.574
0.586,-0.007,-0.925,51.758,-70.129,-25.513
0.597,-0.001,-0.914,54.810,-77.759,-26.367
0.609,-0.006,-0.899,59.570,-86.670,-27.588
0.635,-0.019,-0.876,62.378,-96.558,-27.832
0.642,-0.022,-0.829,61.707,-109.802,-28.381
0.649,-0.032,-0.798,62.988,-122.742,-29.541
0.681,-0.028,-0.759,65.857,-133.240,-31.006
0.718,-0.016,-0.719,68.909,-143.372,-30.579

1.351,-0.534,1.992,-66.895,140.930,27.466
1.230,-0.554,2.326,-70.374,242.859,30.701
0.993,-0.481,2.587,-92.346,370.117,28.137
0.718,-0.396,2.336,-101.746,532.166,19.775
0.542,-0.522,1.456,-70.740,687.683,45.349
0.338,-0.173,0.739,-44.006,752.136,97.595
0.178,0.202,0.110,-23.743,764.160,124.573
0.009,0.416,-0.452,-17.151,753.662,108.337
-0.092,0.595,-0.897,-6.531,723.877,73.242
-0.296,0.615,-1.322,15.076,662.781,27.100
-0.471,0.660,-1.598,44.373,573.669,-30.945
-0.492,0.505,-1.876,78.674,481.079,-80.994
-0.623,0.332,-1.943,107.361,379.822,-99.609
-1.061,0.097,-2.485,131.714,293.518,-79.529
-0.807,0.412,-1.993,114.746,213.684,-34.607
-0.731,0.514,-2.016,92.285,155.701,-17.822
-0.682,0.544,-1.990,94.421,129.761,-25.208
-0.793,0.445,-1.828,88.440,83.069,-30.640
-1.079,0.267,-1.579,80.505,44.739,-25.696
-0.953,0.240,-1.458,58.655,35.034,-18.127
-0.768,0.256,-1.153,21.790,26.550,-13.367
-0.483,0.345,-1.036,-2.441,19.470,-6.409
-0.213,0.388,-0.938,-9.644,-0.488,6.042
-0.119,0.443,-1.006,-2.075,-14.038,14.465
-0.132,0.462,-1.007,8.484,-40.344,14.893
-0.074,0.521,-1.125,22.888,-67.200,7.385
-0.105,0.494,-1.069,43.518,-96.619,-7.690
-0.071,0.327,-1.078,61.829,-101.929,-31.189
-0.005,0.183,-1.106,57.495,-104.126,-51.208
0.072,0.093,-1.094,44.312,-110.474,-58.838
0.121,-0.017,-1.042,39.124,-117.249,-53.894
0.193,-0.040,-0.952,36.011,-121.643,-42.236
0.281,-0.015,-0.851,31.494,-122.559,-27.588
0.351,0.037,-0.767,28.076,-118.286,-14.587
0.415,0.089,-0.719,25.818,-109.802,-4.944
0.462,0.158,-0.709,23.865,-99.976,2.075
0.505,0.217,-0.725,20.935,-90.149,5.859
0.539,0.291,-0.755,17.761,-80.750,7.812
0.559,0.350,-0.797,14.526,-72.998,6.531
0.566,0.389,-0.844,11.536,-66.223,2.625
0.564,0.410,-0.890,8.728,-61.035,-2.991
0.553,0.409,-0.920,4.211,-58.350,-10.864
0.546,0.398,-0.938,0.427,-57.678,-19.714
0.540,0.387,-0.945,-0.427,-59.814,-26.672
0.530,0.372,-0.941,2.930,-64.819,-31.433
0.520,0.329,-0.928,8.789,-70.679,-34.363
0.500,0.297,-0.886,10.803,-75.134,-35.950
0.500,0.281,-0.841,8.972,-76.416,-35.461
0.503,0.292,-0.798,6.042,-75.439,-35.706
0.530,0.275,-0.784,3.174,-72.327,-39.429
0.541,0.242,-0.784,1.892,-68.420,-41.260
0.538,0.229,-0.780,1.343,-66.528,-39.307
0.536,0.226,-0.797,2.075,-66.101,-35.522
0.541,0.237,-0.824,2.991,-66.711,-32.104
0.543,0.236,-0.845,2.563,-68.604,-29.968
0.555,0.239,-0.860,0.061,-70.496,-29.236
0.571,0.236,-0.867,-1.953,-73.730,-28.931
0.586,0.228,-0.855,-2.808,-78.003,-29.175
0.592,0.234,-0.832,-1.953,-82.153,-28.259
0.612,0.223,-0.804,-1.099,-85.754,-28.320

1.547,0.087,1.272,-145.996,241.028,8.972
1.554,0.108,1.002,-187.744,348.877,-7.385
1.523,-0.034,0.571,-212.158,422.119,-13.672
1.521,0.180,0.208,-230.591,454.956,3.723
1.373,0.508,-0.115,-239.197,464.783,18.127
1.128,0.746,-0.357,-227.661,450.684,-1.953
0.841,0.708,-0.595,-176.392,424.744,-55.237
0.505,0.509,-0.815,-105.103,386.475,-114.685
0.204,0.114,-1.042,-35.095,346.741,-157.898
-0.094,-0.135,-1.181,20.081,305.908,-165.833
-0.346,-0.333,-1.237,37.170,257.568,-166.138
-0.491,-0.510,-1.336,27.893,228.271,-156.067
-0.525,-0.539,-1.394,5.005,218.750,-122.375
-0.574,-0.528,-1.404,-15.137,205.322,-77.087
-0.593,-0.450,-1.373,-23.926,182.007,-36.743
-0.536,-0.322,-1.341,-18.677,158.081,-7.874
-0.455,-0.180,-1.308,-8.301,135.193,10.986
-0.393,-0.065,-1.264,3.052,112.427,21.301
-0.347,0.036,-1.229,15.442,91.736,22.827
-0.256,0.106,-1.247,25.940,74.768,15.930
-0.210,0.128,-1.275,31.555,55.115,6.165
-0.198,0.102,-1.309,35.583,35.400,-3.296
-0.234,0.005,-1.309,39.612,15.625,-9.155
-0.156,0.024,-1.316,39.551,0.000,-10.620
-0.144,-0.008,-1.289,36.743,-17.517,-12.756
-0.109,-0.038,-1.245,36.255,-31.982,-12.756
-0.048,-0.059,-1.185,36.865,-44.922,-11.841
0.004,-0.074,-1.123,36.072,-57.678,-10.925
0.067,-0.076,-1.059,34.302,-68.420,-9.521
0.136,-0.080,-1.000,34.180,-77.759,-8.484
0.195,-0.099,-0.952,35.706,-84.900,-8.057
0.238,-0.123,-0.924,38.879,-88.440,-5.920
0.285,-0.125,-0.906,40.833,-90.149,-1.770
0.352,-0.102,-0.902,38.208,-89.722,3.113
0.407,-0.058,-0.906,31.921,-87.341,6.958
0.458,-0.017,-0.924,28.076,-83.740,8.972
0.474,0.014,-0.953,27.893,-80.750,7.751
0.369,0.022,-0.972,30.579,-78.613,4.883
0.443,0.059,-1.024,34.668,-77.515,2.930
0.489,0.122,-1.051,34.668,-81.726,-0.732
0.469,0.166,-1.057,36.255,-92.712,-5.127
0.445,0.173,-1.049,42.297,-105.774,-11.658
0.416,0.177,-1.045,49.744,-119.812,-18.250
0.417,0.193,-1.038,57.251,-133.911,-22.156
0.428,0.217,-1.034,62.744,-148.376,-25.330
0.422,0.205,-1.036,66.284,-161.438,-29.846
0.401,0.179,-1.034,65.430,-172.729,-34.180
0.387,0.132,-1.024,60.547,-182.678,-34.851
0.417,0.133,-1.008,51.819,-191.589,-33.875
0.442,0.130,-0.995,43.091,-199.951,-36.560
0.535,0.188,-0.946,36.499,-208.191,-39.734
0.552,0.182,-0.891,35.217,-215.637,-43.518
0.523,0.114,-0.833,36.560,-221.497,-46.021
0.520,0.068,-0.742,31.738,-222.290,-45.532
0.537,0.018,-0.624,16.541,-214.783,-41.687
0.571,-0.026,-0.558,1.099,-203.613,-34.790
0.600,-0.063,-0.486,-13.062,-189.697,-25.879
0.632,-0.049,-0.425,-26.001,-172.424,-16.235
0.673,-0.010,-0.380,-31.982,-159.302,-8.057
0.713,0.000,-0.368,-28.625,-151.123,-2.319

-0.634,-0.330,-1.724,104.309,179.382,-86.304
-0.676,-0.295,-1.690,95.398,146.057,-59.875
-0.649,-0.232,-1.617,71.716,124.634,-36.438
-0.557,-0.118,-1.575,43.945,103.821,-14.893
-0.485,0.035,-1.505,29.114,78.369,2.014
-0.424,0.128,-1.433,31.433,48.706,10.437
-0.361,0.172,-1.371,39.917,20.447,10.376
-0.303,0.174,-1.349,42.786,-1.892,8.057
-0.250,0.168,-1.345,39.246,-21.240,6.409
-0.191,0.152,-1.339,34.302,-41.016,4.700
-0.130,0.119,-1.302,32.837,-61.584,1.892
-0.052,0.077,-1.228,36.011,-80.383,-1.221
0.047,0.031,-1.123,39.978,-95.276,-3.540
0.164,-0.020,-1.013,43.213,-105.225,-4.639
0.292,-0.074,-0.889,42.542,-109.680,-4.822
0.397,-0.110,-0.763,37.720,-108.643,-3.662
0.545,-0.106,-0.665,31.677,-101.013,-2.563
0.707,-0.100,-0.611,26.672,-87.158,-3.540
0.785,-0.119,-0.580,20.447,-70.129,-2.502
0.827,-0.115,-0.598,13.367,-51.941,2.136
0.818,-0.059,-0.663,8.362,-34.546,10.315
0.776,-0.005,-0.765,5.249,-19.165,14.954
0.731,0.043,-0.872,2.136,-8.484,13.123
0.675,0.072,-0.961,1.526,-3.601,8.972
0.617,0.095,-1.025,3.723,-3.784,4.395
0.559,0.107,-1.055,7.751,-7.507,0.244
0.504,0.103,-1.042,12.146,-12.817,-2.930
0.460,0.091,-1.005,14.832,-16.663,-6.104
0.422,0.080,-0.974,14.648,-17.090,-8.545
0.401,0.071,-0.958,11.658,-15.198,-9.583
0.385,0.067,-0.955,8.545,-13.367,-9.705
0.379,0.064,-0.957,6.714,-13.000,-9.521
0.378,0.061,-0.974,5.432,-14.038,-9.888
0.385,0.057,-0.998,6.592,-17.212,-10.315
0.398,0.045,-1.024,10.925,-21.545,-10.010
0.413,0.044,-1.041,14.709,-28.381,-8.911
0.419,0.063,-1.046,17.334,-36.438,-7.751
0.426,0.075,-1.051,22.156,-44.067,-7.568
0.429,0.076,-1.034,29.968,-51.941,-9.338
0.421,0.088,-0.988,37.659,-59.814,-11.047
0.455,0.077,-0.947,43.274,-64.819,-13.977
0.481,0.063,-0.882,43.091,-67.566,-16.357
0.515,0.054,-0.803,39.490,-67.627,-17.029
0.549,0.038,-0.741,33.203,-63.354,-16.174
0.575,0.030,-0.715,25.269,-55.969,-14.893
0.591,0.033,-0.716,19.226,-48.523,-13.062
0.600,0.040,-0.750,18.005,-41.748,-10.559
0.592,0.054,-0.782,21.851,-37.903,-8.606
0.578,0.077,-0.804,25.757,-37.354,-7.996
0.578,0.081,-0.851,30.212,-38.513,-8.911
0.582,0.074,-0.892,32.471,-41.626,-10.925
0.578,0.071,-0.930,30.029,-45.898,-12.085
0.569,0.040,-0.950,24.963,-50.232,-10.742
0.527,0.066,-0.956,13.611,-55.481,-5.676
0.503,0.107,-0.953,2.441,-59.387,0.122
0.510,0.121,-0.953,-2.014,-62.134,2.380
0.531,0.125,-0.950,-2.808,-67.200,2.319
0.546,0.151,-0.925,-2.014,-76.172,2.197
0.557,0.198,-0.870,0.793,-87.219,0.916
0.576,0.141,-0.867,5.920,-96.313,-4.639

1.134,-0.171,1.258,-93.140,211.487,33.875
1.212,-0.097,1.160,-92.651,310.303,34.973
1.216,-0.125,1.122,-87.341,386.597,25.452
1.030,-0.166,1.044,-83.435,443.848,19.653
1.014,-0.043,0.946,-84.290,504.761,14.343
0.961,-0.124,0.389,-96.558,574.402,-5.127
0.785,-0.159,-0.248,-129.517,614.319,-25.757
0.513,-0.020,-0.651,-156.799,582.153,-27.466
0.272,-0.053,-1.205,-133.118,523.437,-40.161
-0.090,-0.020,-1.545,-99.121,438.965,-50.781
-0.339,-0.054,-1.882,-54.810,349.792,-62.683
-0.538,-0.114,-2.011,10.437,269.653,-70.007
-0.635,-0.212,-1.949,88.013,198.425,-67.383
-0.618,-0.245,-1.725,143.982,144.470,-53.955
-0.538,-0.143,-1.505,156.006,110.596,-26.245
-0.459,0.054,-1.375,130.798,93.750,3.662
-0.400,0.252,-1.369,94.238,82.886,23.865
-0.356,0.397,-1.426,68.481,69.641,29.419
-0.308,0.492,-1.484,57.861,49.133,24.048
-0.248,0.517,-1.521,59.204,22.949,12.817
-0.205,0.484,-1.517,64.392,-8.606,-0.427
-0.164,0.424,-1.463,67.688,-39.856,-12.329
-0.124,0.350,-1.378,67.871,-65.857,-21.912
-0.067,0.287,-1.250,65.430,-85.938,-28.687
0.023,0.177,-1.139,60.913,-101.868,-32.959
0.115,0.101,-1.022,48.462,-112.244,-33.875
0.240,0.033,-0.924,35.645,-116.638,-31.677
0.367,-0.016,-0.839,27.771,-119.812,-26.123
0.487,-0.037,-0.764,25.757,-120.972,-19.714
0.607,-0.046,-0.708,25.391,-118.774,-12.695
0.688,-0.043,-0.692,22.400,-113.586,-5.127
0.734,-0.011,-0.680,13.977,-106.689,1.099
0.763,0.030,-0.694,5.676,-97.351,5.981
0.761,0.070,-0.732,-0.793,-86.853,9.949
0.734,0.134,-0.753,-6.836,-78.003,11.658
0.713,0.199,-0.744,-10.803,-71.472,8.545
0.705,0.234,-0.718,-8.301,-67.261,2.136
0.692,0.230,-0.684,-3.784,-64.087,-6.165
0.648,0.236,-0.638,-2.625,-58.044,-15.503
0.609,0.132,-0.652,-3.113,-47.607,-25.452
0.570,0.074,-0.677,-1.770,-37.048,-30.029
0.547,0.054,-0.734,-1.892,-28.198,-28.076
0.521,0.032,-0.808,-3.723,-21.362,-24.902
0.514,0.014,-0.873,-4.395,-18.677,-20.996
0.509,0.005,-0.909,-3.784,-20.691,-15.869
0.511,0.004,-0.920,-3.967,-24.536,-10.132
0.523,0.017,-0.921,-4.639,-28.625,-4.639
0.547,0.045,-0.897,-4.639,-32.654,-0.122
0.579,0.063,-0.846,-3.540,-37.048,2.808
0.605,0.069,-0.797,-2.625,-39.612,4.028
0.632,0.079,-0.754,-3.113,-39.795,3.967
0.659,0.092,-0.732,-3.540,-37.598,2.808
0.679,0.112,-0.734,-2.686,-35.034,0.671
0.701,0.110,-0.731,-1.770,-33.875,-3.235
0.708,0.092,-0.735,0.488,-32.715,-6.531
0.701,0.077,-0.748,2.258,-31.921,-7.996
0.684,0.072,-0.772,2.319,-30.762,-7.996
0.671,0.072,-0.789,0.793,-29.480,-6.958
0.669,0.066,-0.810,-1.221,-28.931,-5.554
0.670,0.080,-0.828,-3.967,-29.480,-3.174
