aX,aY,aZ,gX,gY,gZ
-0.063,1.432,-0.327,7.751,-38.574,-84.961
-0.049,1.374,-0.253,-4.822,-43.823,-83.984
-0.014,1.303,-0.185,-15.930,-45.532,-85.876
0.001,1.239,-0.126,-26.611,-44.434,-88.745
0.021,1.207,-0.071,-35.034,-44.495,-89.355
0.062,1.187,-0.025,-39.185,-46.387,-89.417
0.099,1.195,0.014,-40.588,-48.767,-90.271
0.137,1.219,0.054,-41.321,-48.950,-93.506
0.176,1.243,0.080,-42.908,-46.814,-99.609
0.206,1.257,0.097,-44.189,-45.044,-107.483
0.227,1.253,0.105,-43.091,-44.495,-116.760
0.245,1.228,0.104,-40.771,-45.105,-125.977
0.258,1.196,0.091,-39.124,-45.471,-134.521
0.268,1.169,0.085,-38.391,-45.471,-142.029
0.269,1.147,0.092,-38.452,-45.776,-147.766
0.285,1.133,0.112,-38.818,-46.082,-151.978
0.310,1.136,0.134,-38.269,-45.288,-155.518
0.336,1.151,0.157,-37.231,-44.800,-159.302
0.362,1.175,0.171,-36.438,-43.701,-163.940
0.394,1.223,0.188,-37.720,-41.260,-169.617
0.430,1.268,0.204,-40.955,-37.415,-177.856
0.459,1.279,0.207,-44.678,-32.776,-189.697
0.473,1.260,0.209,-47.791,-27.649,-203.918
0.464,1.211,0.199,-48.645,-24.475,-219.116
0.457,1.166,0.177,-46.265,-24.170,-233.643
0.449,1.100,0.148,-40.588,-26.489,-247.559
0.414,1.032,0.120,-33.081,-30.212,-260.803
0.383,0.966,0.103,-25.574,-34.607,-272.278
0.358,0.917,0.084,-18.616,-39.124,-281.433
0.352,0.844,0.079,-14.771,-42.358,-290.344
0.328,0.791,0.089,-11.841,-44.312,-296.997
0.324,0.738,0.101,-10.620,-45.654,-302.124
0.324,0.670,0.090,-9.399,-45.471,-305.969
0.305,0.597,0.061,-9.155,-44.373,-309.143
0.291,0.505,0.055,-10.315,-44.189,-311.646
0.276,0.406,0.048,-10.132,-44.922,-311.401
0.276,0.292,0.051,-8.850,-46.753,-308.411
0.264,0.186,0.069,-6.104,-48.340,-302.673
0.268,0.060,0.090,-2.136,-50.110,-295.044
0.277,-0.070,0.101,0.916,-49.500,-285.034
0.296,-0.203,0.102,0.610,-46.265,-272.583
0.331,-0.348,0.105,-2.380,-43.091,-258.484

-1.595,1.159,0.902,52.368,76.782,640.198
-1.591,1.656,0.812,42.603,116.943,669.922
-1.408,2.021,0.728,18.738,158.752,692.871
-1.472,2.446,0.337,-9.705,202.576,723.938
-1.310,2.787,-0.037,-34.546,234.497,693.604
-1.022,3.268,-0.351,-37.903,234.497,636.475
-0.822,3.416,-0.546,-18.066,200.012,545.715
-0.614,3.374,-0.548,20.447,141.357,433.960
-0.468,3.254,-0.455,52.673,83.130,333.191
-0.374,3.032,-0.364,61.157,48.218,241.028
-0.319,2.851,-0.329,49.927,37.781,164.734
-0.275,2.707,-0.331,32.715,34.058,102.966
-0.271,2.539,-0.311,23.010,23.437,48.584
-0.313,2.332,-0.250,21.912,7.385,-2.197
-0.348,2.109,-0.178,22.339,-6.042,-45.593
-0.382,1.886,-0.127,19.592,-15.503,-80.566
-0.409,1.677,-0.092,14.038,-19.958,-105.774
-0.419,1.496,-0.076,6.775,-20.142,-121.948
-0.422,1.368,-0.061,-0.977,-19.897,-130.371
-0.394,1.274,-0.053,-6.531,-21.362,-132.080
-0.345,1.212,-0.053,-9.094,-26.855,-129.517
-0.297,1.174,-0.044,-10.376,-33.569,-127.014
-0.240,1.168,-0.024,-13.733,-38.940,-125.000
-0.186,1.177,-0.007,-18.005,-41.626,-124.146
-0.136,1.198,0.012,-23.437,-41.992,-126.099
-0.093,1.216,0.025,-29.663,-40.527,-130.249
-0.068,1.224,0.042,-34.302,-39.917,-137.756
-0.048,1.211,0.051,-36.072,-40.527,-147.217
-0.027,1.198,0.054,-34.912,-43.213,-156.311
-0.002,1.195,0.061,-32.898,-47.241,-164.612
0.018,1.194,0.065,-32.104,-50.537,-172.668
0.037,1.182,0.058,-33.752,-51.147,-180.542
0.058,1.178,0.068,-38.208,-50.964,-187.500
0.092,1.203,0.101,-45.471,-51.331,-194.031
0.128,1.238,0.121,-54.504,-50.659,-200.867
0.154,1.267,0.132,-62.378,-50.049,-208.374
0.168,1.287,0.144,-68.115,-50.842,-216.675
0.173,1.281,0.168,-71.045,-52.002,-225.891
0.187,1.265,0.192,-71.533,-51.819,-236.694
0.206,1.236,0.186,-68.481,-50.537,-247.803
0.218,1.200,0.160,-62.073,-49.072,-258.972
0.212,1.168,0.136,-55.054,-50.171,-271.973
0.236,1.095,0.125,-46.204,-54.932,-287.048
0.270,1.031,0.127,-35.767,-61.279,-300.293
0.304,1.012,0.129,-26.733,-65.979,-309.448
0.301,0.964,0.106,-19.043,-69.031,-320.496
0.281,0.873,0.079,-13.062,-69.885,-332.825
0.265,0.753,0.075,-9.705,-69.946,-344.299
0.262,0.611,0.084,-5.249,-70.862,-351.562
0.259,0.451,0.078,3.479,-73.120,-352.539
0.269,0.292,0.078,15.198,-76.233,-346.313
0.312,0.163,0.087,27.344,-79.346,-335.388
0.366,0.058,0.078,36.499,-79.712,-322.327
0.414,-0.014,0.083,41.077,-76.965,-307.861
0.447,-0.079,0.095,41.199,-73.120,-293.274
0.481,-0.173,0.146,36.255,-69.336,-280.090
0.515,-0.263,0.236,27.893,-63.904,-265.076
0.540,-0.343,0.302,17.700,-53.833,-248.291
0.581,-0.439,0.331,5.676,-40.649,-230.347
0.612,-0.563,0.314,-6.226,-27.649,-209.045

-1.138,1.326,0.850,54.016,15.320,595.764
-1.020,1.774,0.740,10.864,48.157,593.933
-0.893,2.161,0.594,-30.579,82.764,572.510
-0.761,2.459,0.481,-56.702,109.497,530.579
-0.656,2.628,0.377,-51.453,117.432,474.060
-0.582,2.674,0.307,-20.081,104.553,408.936
-0.533,2.634,0.290,17.395,79.712,344.482
-0.517,2.498,0.278,44.312,58.350,283.630
-0.531,2.378,0.276,53.589,50.232,229.126
-0.531,2.276,0.229,50.964,51.392,183.594
-0.514,2.215,0.161,42.175,54.993,144.531
-0.485,2.175,0.110,31.738,56.091,107.788
-0.458,2.127,0.071,23.010,52.856,71.228
-0.450,2.071,0.051,15.808,46.326,35.400
-0.457,1.986,0.043,10.925,38.269,2.380
-0.463,1.862,0.047,9.094,27.466,-25.940
-0.467,1.735,0.054,8.667,16.113,-48.523
-0.468,1.616,0.062,7.446,5.981,-66.650
-0.452,1.507,0.071,4.883,-2.014,-79.895
-0.413,1.420,0.077,0.610,-8.301,-88.989
-0.400,1.343,0.087,-4.395,-14.893,-95.032
-0.368,1.272,0.077,-11.414,-20.691,-98.694
-0.315,1.231,0.082,-19.836,-26.428,-100.037
-0.261,1.217,0.119,-27.100,-34.607,-101.257
-0.215,1.206,0.161,-32.654,-41.138,-104.431
-0.172,1.195,0.195,-37.903,-43.457,-109.436
-0.132,1.201,0.223,-44.312,-44.434,-115.173
-0.103,1.206,0.249,-49.255,-45.532,-121.399
-0.085,1.193,0.269,-51.819,-45.959,-126.526
-0.075,1.168,0.294,-53.162,-45.898,-130.615
-0.065,1.141,0.314,-53.467,-44.983,-133.545
-0.046,1.125,0.320,-52.734,-44.128,-135.742
-0.032,1.118,0.324,-52.307,-42.419,-137.817
-0.019,1.116,0.320,-52.734,-39.917,-139.465
0.008,1.137,0.311,-54.138,-37.170,-140.137
0.042,1.183,0.302,-57.007,-34.851,-141.418
0.095,1.253,0.271,-60.913,-32.227,-145.020
0.136,1.310,0.240,-65.430,-29.968,-152.588
0.155,1.331,0.224,-68.848,-29.297,-164.429
0.166,1.323,0.228,-69.946,-30.334,-177.612
0.179,1.296,0.241,-68.970,-31.555,-190.247
0.187,1.256,0.249,-67.505,-32.410,-202.209
0.200,1.214,0.263,-65.674,-32.837,-212.585
0.214,1.181,0.276,-63.416,-33.081,-221.680
0.239,1.172,0.275,-61.462,-33.264,-229.919
0.279,1.180,0.286,-63.660,-31.067,-238.525
0.317,1.191,0.309,-69.580,-26.001,-248.413
0.359,1.221,0.321,-75.684,-18.738,-261.292
0.359,1.207,0.308,-77.820,-11.780,-277.954
0.338,1.157,0.289,-73.669,-7.019,-297.302
0.322,1.109,0.263,-63.538,-7.812,-315.613
0.313,1.052,0.221,-50.659,-10.742,-331.787
0.288,0.965,0.165,-38.452,-14.160,-346.924
0.252,0.850,0.116,-26.794,-18.433,-359.924
0.225,0.724,0.077,-15.869,-22.644,-368.347
0.226,0.626,0.053,-6.470,-26.978,-372.131
0.222,0.528,0.034,1.465,-32.410,-372.498
0.221,0.426,0.024,7.385,-36.926,-369.629
0.248,0.338,0.001,10.925,-40.100,-364.319
0.259,0.217,-0.051,13.306,-42.725,-359.497

-0.493,2.056,-0.047,36.255,86.792,275.940
-0.511,2.108,-0.071,48.889,78.247,248.169
-0.480,2.124,-0.096,57.434,69.519,217.102
-0.439,2.108,-0.096,64.636,60.730,186.401
-0.406,2.058,-0.093,67.993,53.833,157.471
-0.376,2.012,-0.087,66.345,49.133,130.005
-0.337,1.993,-0.076,61.401,44.312,105.957
-0.294,1.981,-0.077,54.138,39.307,84.595
-0.256,1.969,-0.073,43.640,34.790,63.843
-0.224,1.945,-0.069,32.349,31.311,42.725
-0.206,1.898,-0.060,22.583,28.198,21.484
-0.205,1.835,-0.056,16.418,23.499,0.122
-0.200,1.754,-0.048,14.954,16.357,-20.203
-0.202,1.660,-0.036,16.785,6.531,-38.574
-0.209,1.558,-0.022,18.677,-3.601,-53.345
-0.204,1.477,-0.004,18.555,-11.353,-63.965
-0.182,1.411,0.007,15.076,-16.418,-71.350
-0.161,1.361,0.010,8.606,-18.921,-77.026
-0.147,1.312,0.017,1.404,-20.569,-82.703
-0.130,1.267,0.038,-4.211,-21.973,-88.562
-0.112,1.237,0.067,-9.460,-23.926,-93.994
-0.091,1.233,0.109,-14.221,-25.085,-98.572
-0.063,1.243,0.149,-18.494,-25.146,-103.271
-0.037,1.259,0.168,-22.400,-23.132,-108.765
-0.015,1.276,0.173,-25.085,-19.409,-115.784
0.002,1.286,0.172,-25.635,-16.052,-124.268
0.018,1.293,0.166,-24.475,-14.099,-133.301
0.037,1.283,0.157,-23.865,-13.123,-142.090
0.038,1.244,0.148,-24.597,-12.024,-150.330
0.036,1.197,0.141,-26.001,-10.925,-156.738
0.048,1.156,0.122,-28.687,-10.254,-160.034
0.058,1.123,0.099,-33.081,-9.399,-161.560
0.088,1.130,0.094,-37.537,-9.460,-161.987
0.132,1.161,0.109,-42.664,-10.742,-162.170
0.176,1.197,0.121,-48.462,-11.719,-163.696
0.212,1.242,0.132,-54.321,-12.024,-167.725
0.262,1.295,0.148,-60.791,-10.986,-174.011
0.287,1.327,0.150,-67.383,-10.620,-184.448
0.298,1.317,0.144,-70.435,-7.568,-197.021
0.314,1.324,0.159,-71.472,-4.517,-210.937
0.321,1.321,0.165,-68.298,-4.517,-225.952
0.329,1.297,0.151,-62.195,-5.676,-241.699
0.321,1.269,0.134,-56.091,-6.226,-257.935
0.326,1.258,0.117,-51.453,-7.202,-274.902
0.317,1.224,0.081,-47.668,-8.057,-291.260
0.270,1.124,0.058,-44.128,-9.277,-308.044
0.251,1.019,0.044,-40.039,-11.169,-322.083
0.251,0.966,0.060,-36.560,-14.648,-332.275
0.256,0.884,0.060,-30.762,-18.799,-340.271
0.254,0.792,0.033,-22.522,-23.315,-347.107
0.246,0.699,-0.009,-14.343,-28.137,-351.807
0.232,0.570,-0.057,-5.127,-34.485,-354.614
0.231,0.432,-0.112,3.967,-41.382,-355.469
0.215,0.274,-0.161,13.062,-49.622,-353.394
0.208,0.102,-0.203,20.874,-59.143,-347.717
0.200,-0.071,-0.245,25.269,-68.542,-337.585
0.182,-0.303,-0.226,26.428,-77.881,-322.815
0.176,-0.535,-0.159,21.851,-83.069,-301.575
0.232,-0.740,-0.068,9.583,-82.581,-274.963
0.313,-0.929,0.036,-4.517,-76.660,-242.493

-0.992,1.481,0.347,-27.344,109.985,551.086
-0.937,1.797,0.226,-51.636,136.536,541.138
-0.857,2.113,0.095,-73.608,161.804,515.991
-0.691,2.408,-0.052,-85.815,177.856,477.966
-0.560,2.614,-0.188,-79.712,178.650,429.565
-0.479,2.738,-0.322,-56.580,163.391,368.713
-0.403,2.723,-0.354,-24.048,132.629,297.119
-0.365,2.591,-0.307,7.507,96.252,226.746
-0.354,2.437,-0.224,27.222,68.848,163.147
-0.357,2.318,-0.173,33.020,55.237,111.206
-0.390,2.188,-0.169,27.771,52.856,68.054
-0.450,2.044,-0.179,19.653,54.077,31.067
-0.479,1.913,-0.194,16.052,51.086,3.418
-0.491,1.798,-0.214,17.822,42.358,-15.930
-0.492,1.689,-0.223,21.240,29.846,-30.029
-0.481,1.609,-0.229,22.827,18.372,-38.513
-0.451,1.564,-0.249,20.569,10.193,-44.128
-0.409,1.535,-0.274,15.808,5.249,-48.523
-0.355,1.513,-0.299,10.376,0.793,-54.077
-0.352,1.462,-0.310,5.005,-6.287,-60.669
-0.321,1.405,-0.320,-1.831,-13.611,-67.810
-0.291,1.356,-0.313,-10.925,-19.958,-73.853
-0.263,1.321,-0.282,-18.738,-28.381,-79.102
-0.244,1.270,-0.227,-23.621,-37.354,-84.595
-0.213,1.216,-0.168,-28.076,-41.870,-90.881
-0.186,1.173,-0.116,-33.569,-45.044,-95.703
-0.169,1.133,-0.059,-35.889,-49.988,-98.511
-0.141,1.105,-0.000,-33.325,-55.054,-100.281
-0.109,1.102,0.039,-28.564,-57.739,-101.501
-0.070,1.130,0.057,-24.658,-58.044,-102.844
-0.038,1.158,0.071,-22.339,-56.702,-106.445
-0.002,1.201,0.065,-20.508,-52.979,-111.816
0.040,1.247,0.044,-19.226,-49.011,-118.103
0.061,1.271,0.026,-18.188,-46.509,-126.831
0.081,1.275,0.026,-17.517,-45.654,-136.292
0.102,1.290,0.032,-16.907,-46.814,-145.020
0.132,1.302,0.033,-16.296,-49.561,-153.137
0.146,1.308,0.038,-15.686,-53.406,-162.048
0.158,1.302,0.046,-16.357,-52.246,-171.753
0.162,1.281,0.056,-17.273,-50.293,-181.763
0.185,1.280,0.058,-17.517,-48.767,-191.528
0.221,1.292,0.056,-18.921,-48.340,-200.806
0.237,1.264,0.064,-21.423,-47.852,-211.365
0.242,1.217,0.082,-23.804,-45.593,-222.839
0.266,1.191,0.130,-25.208,-42.847,-233.582
0.310,1.196,0.181,-24.231,-40.405,-243.896
0.338,1.182,0.220,-19.348,-37.231,-255.249
0.364,1.158,0.239,-13.550,-32.959,-268.494
0.376,1.108,0.229,-8.728,-27.649,-282.471
0.373,1.052,0.192,-3.174,-22.705,-295.532
0.363,0.984,0.146,3.662,-20.142,-308.167
0.345,0.899,0.085,12.207,-20.020,-319.519
0.321,0.800,0.017,20.935,-22.034,-328.369
0.309,0.705,-0.031,28.687,-26.611,-333.618
0.315,0.635,-0.043,34.180,-32.349,-335.999
0.315,0.549,-0.052,38.818,-36.438,-337.036
0.334,0.459,-0.077,42.358,-39.307,-337.708
0.339,0.346,-0.097,45.349,-43.030,-336.914
0.309,0.155,-0.118,48.218,-47.852,-333.740
0.279,-0.076,-0.109,48.401,-51.758,-324.524

-0.934,1.508,0.587,2.075,123.413,538.147
-0.876,1.906,0.428,-21.240,159.729,522.705
-0.793,2.220,0.219,-34.851,186.646,487.366
-0.707,2.430,0.046,-29.480,191.345,434.631
-0.632,2.524,-0.081,-4.517,172.485,372.009
-0.558,2.539,-0.150,31.128,138.000,306.641
-0.504,2.434,-0.169,63.660,100.647,244.385
-0.499,2.258,-0.157,75.745,73.608,188.843
-0.532,2.089,-0.137,65.308,62.744,144.531
-0.575,1.938,-0.121,43.091,61.707,110.901
-0.613,1.815,-0.121,21.851,61.523,84.900
-0.648,1.725,-0.114,7.690,57.373,66.101
-0.650,1.667,-0.082,0.549,48.096,51.819
-0.625,1.629,-0.050,-1.282,37.170,40.344
-0.593,1.613,-0.026,-0.244,27.283,29.724
-0.544,1.609,-0.009,2.563,20.081,18.738
-0.492,1.605,-0.016,5.981,15.015,5.981
-0.455,1.584,-0.041,9.827,11.780,-8.545
-0.420,1.542,-0.070,13.489,7.507,-24.780
-0.421,1.480,-0.090,15.442,0.977,-39.856
-0.409,1.400,-0.112,13.489,-4.822,-51.819
-0.399,1.344,-0.134,8.362,-10.498,-60.425
-0.380,1.306,-0.124,3.845,-19.348,-67.383
-0.343,1.283,-0.088,0.000,-28.992,-73.669
-0.306,1.271,-0.054,-5.859,-33.386,-80.505
-0.280,1.264,-0.017,-13.306,-35.889,-88.196
-0.252,1.262,0.035,-18.738,-40.222,-95.154
-0.225,1.268,0.090,-21.240,-44.678,-102.112
-0.189,1.272,0.129,-22.095,-47.180,-109.131
-0.166,1.278,0.154,-22.461,-46.753,-117.676
-0.146,1.272,0.167,-21.118,-46.692,-125.977
-0.131,1.250,0.165,-18.433,-47.241,-132.874
-0.122,1.228,0.161,-16.479,-47.058,-139.099
-0.110,1.213,0.158,-15.259,-47.119,-143.799
-0.091,1.229,0.167,-14.954,-47.058,-146.667
-0.057,1.277,0.184,-15.564,-46.265,-149.841
-0.030,1.324,0.165,-16.113,-45.044,-154.541
-0.009,1.337,0.137,-17.090,-43.762,-161.194
-0.003,1.325,0.108,-18.250,-42.847,-169.067
0.002,1.293,0.082,-18.738,-43.396,-177.490
0.008,1.259,0.080,-18.066,-46.021,-185.120
0.028,1.229,0.098,-17.883,-49.500,-192.017
0.064,1.199,0.109,-19.958,-51.636,-196.960
0.089,1.171,0.121,-23.865,-51.025,-201.843
0.120,1.152,0.141,-26.794,-49.927,-207.336
0.153,1.124,0.168,-28.259,-50.232,-212.891
0.173,1.089,0.197,-27.283,-49.622,-218.811
0.209,1.070,0.237,-24.719,-47.058,-225.098
0.238,1.044,0.262,-20.996,-43.213,-231.750
0.274,1.038,0.284,-15.747,-39.856,-238.525
0.307,1.041,0.290,-9.277,-36.438,-245.300
0.348,1.040,0.280,-4.089,-29.785,-254.150
0.362,1.000,0.238,1.160,-24.109,-264.282
0.347,0.930,0.198,7.263,-20.142,-275.208
0.341,0.863,0.184,13.306,-17.944,-284.058
0.348,0.806,0.174,20.203,-17.212,-290.771
0.358,0.732,0.166,27.649,-17.456,-295.898
0.373,0.676,0.149,33.569,-16.602,-299.866
0.374,0.614,0.117,38.208,-15.503,-303.040
0.370,0.527,0.081,41.382,-15.320,-304.565

-0.690,1.886,0.211,-27.832,102.661,404.785
-0.620,2.092,0.137,-39.246,104.614,372.925
-0.530,2.233,0.110,-38.757,93.506,333.496
-0.436,2.289,0.122,-32.349,74.585,289.429
-0.387,2.291,0.164,-26.733,56.335,242.737
-0.359,2.260,0.212,-23.743,44.373,196.289
-0.362,2.202,0.250,-22.827,38.391,152.649
-0.378,2.111,0.271,-22.400,36.011,113.892
-0.422,2.007,0.276,-19.958,35.583,81.482
-0.446,1.902,0.269,-14.954,33.936,55.481
-0.456,1.812,0.242,-8.057,31.982,35.583
-0.455,1.743,0.207,-1.526,29.175,19.653
-0.415,1.695,0.155,5.249,25.940,6.592
-0.392,1.661,0.087,10.315,22.766,-5.188
-0.360,1.625,0.025,13.977,18.616,-17.090
-0.330,1.586,-0.014,15.747,13.672,-29.053
-0.293,1.543,-0.043,15.259,7.996,-40.833
-0.294,1.484,-0.059,12.207,1.526,-51.392
-0.282,1.414,-0.080,5.981,-3.296,-60.059
-0.268,1.368,-0.086,-1.831,-7.935,-66.956
-0.242,1.345,-0.069,-8.606,-15.259,-71.960
-0.219,1.321,-0.039,-14.648,-22.217,-76.965
-0.197,1.295,-0.011,-21.301,-25.146,-83.496
-0.172,1.276,0.021,-27.893,-27.832,-89.539
-0.143,1.242,0.048,-31.799,-32.654,-94.971
-0.135,1.200,0.075,-32.715,-37.109,-99.854
-0.122,1.164,0.101,-32.837,-40.161,-103.638
-0.104,1.146,0.135,-32.776,-42.297,-106.384
-0.079,1.148,0.173,-32.288,-43.213,-108.093
-0.044,1.183,0.197,-32.532,-41.992,-109.375
-0.007,1.248,0.206,-34.607,-39.429,-112.122
0.025,1.319,0.196,-37.659,-35.767,-117.126
0.054,1.375,0.173,-39.795,-32.532,-125.122
0.073,1.415,0.158,-39.978,-30.945,-136.414
0.077,1.417,0.160,-38.269,-31.616,-149.780
0.083,1.381,0.173,-34.302,-33.386,-163.574
0.080,1.326,0.178,-29.846,-35.339,-175.903
0.083,1.285,0.174,-25.696,-36.194,-185.547
0.089,1.244,0.179,-22.644,-35.950,-193.420
0.112,1.214,0.171,-22.095,-34.058,-199.768
0.139,1.203,0.160,-23.682,-32.043,-204.651
0.173,1.185,0.165,-27.405,-29.236,-210.266
0.219,1.189,0.176,-32.166,-26.978,-217.224
0.235,1.177,0.184,-35.522,-25.635,-225.281
0.264,1.174,0.209,-38.147,-22.522,-234.924
0.272,1.132,0.236,-38.818,-19.897,-245.850
0.284,1.090,0.255,-35.339,-17.578,-256.958
0.310,1.072,0.238,-29.663,-16.663,-268.005
0.298,1.026,0.207,-22.400,-16.052,-280.029
0.282,0.961,0.185,-15.015,-15.198,-291.809
0.286,0.870,0.155,-8.057,-15.015,-301.819
0.271,0.745,0.111,-1.404,-16.052,-308.777
0.261,0.619,0.065,5.310,-17.883,-312.500
0.253,0.494,0.027,11.292,-21.179,-312.378
0.260,0.370,-0.002,15.869,-25.879,-307.739
0.287,0.269,-0.026,19.043,-30.701,-299.561
0.325,0.204,-0.038,20.447,-35.217,-289.917
0.350,0.129,-0.041,21.057,-40.100,-280.396
0.360,0.006,-0.047,20.569,-43.945,-270.447
0.371,-0.143,-0.031,17.273,-47.180,-257.324

-0.424,1.891,0.429,-15.869,62.195,348.511
-0.408,2.021,0.387,-9.277,69.702,318.665
-0.396,2.100,0.324,1.404,73.669,285.889
-0.362,2.147,0.242,14.526,73.853,252.930
-0.365,2.177,0.184,25.940,68.604,222.290
-0.379,2.177,0.084,31.982,60.303,198.853
-0.381,2.200,-0.039,29.419,59.875,175.110
-0.322,2.225,-0.094,15.686,60.852,144.348
-0.283,2.202,-0.095,3.540,59.631,110.718
-0.268,2.139,-0.084,-1.526,53.711,81.787
-0.264,2.068,-0.074,-4.333,44.434,58.289
-0.259,1.992,-0.056,-5.554,33.997,38.818
-0.252,1.906,-0.037,-3.723,24.597,21.362
-0.246,1.821,-0.030,-0.916,19.043,4.395
-0.250,1.746,-0.045,1.587,17.883,-10.620
-0.254,1.679,-0.088,2.747,17.883,-25.146
-0.261,1.629,-0.149,3.906,16.235,-37.720
-0.262,1.592,-0.212,4.944,11.169,-47.913
-0.252,1.562,-0.260,4.761,2.380,-57.678
-0.233,1.537,-0.286,4.150,-8.606,-68.787
-0.210,1.485,-0.281,2.075,-20.386,-80.078
-0.200,1.402,-0.253,-2.686,-31.128,-90.698
-0.194,1.335,-0.207,-10.925,-39.185,-99.182
-0.175,1.285,-0.139,-20.691,-45.105,-105.408
-0.149,1.256,-0.051,-29.175,-49.561,-109.802
-0.110,1.267,0.041,-35.828,-52.063,-113.708
-0.067,1.303,0.115,-39.795,-52.185,-118.408
-0.019,1.352,0.158,-40.649,-50.537,-125.061
0.018,1.388,0.176,-38.818,-48.584,-134.277
0.036,1.398,0.185,-34.058,-48.157,-146.240
0.055,1.385,0.199,-27.588,-48.706,-158.203
0.075,1.378,0.214,-21.057,-48.767,-169.617
0.095,1.370,0.228,-15.015,-48.340,-180.908
0.114,1.355,0.228,-9.155,-46.936,-192.383
0.126,1.334,0.222,-4.517,-43.884,-203.796
0.140,1.313,0.217,-1.038,-40.344,-214.783
0.150,1.273,0.215,0.549,-37.842,-224.609
0.180,1.232,0.224,0.854,-34.973,-233.215
0.194,1.176,0.231,0.610,-32.104,-241.211
0.199,1.106,0.240,-0.427,-29.602,-248.108
0.208,1.035,0.242,-0.793,-26.306,-253.357
0.227,0.983,0.241,-0.793,-21.179,-258.179
0.239,0.927,0.231,0.793,-17.700,-262.512
0.243,0.871,0.208,3.784,-14.832,-266.296
0.251,0.820,0.188,5.249,-12.329,-268.738
0.268,0.782,0.171,6.042,-10.254,-270.020
0.283,0.735,0.140,7.080,-8.667,-271.545
0.292,0.695,0.114,8.057,-8.179,-273.254
0.313,0.666,0.102,8.850,-8.850,-275.085
0.338,0.612,0.080,10.925,-10.254,-277.344
0.337,0.534,0.046,14.160,-13.672,-279.419
0.320,0.426,0.025,18.250,-18.494,-280.579
0.332,0.311,0.014,22.705,-23.315,-278.748
0.341,0.191,0.002,26.062,-27.161,-273.987
0.332,0.063,-0.010,27.893,-30.151,-265.869
0.324,-0.065,-0.010,28.259,-32.410,-253.113
0.365,-0.190,0.007,24.597,-34.790,-236.328
0.433,-0.281,0.052,17.151,-34.668,-214.722
0.499,-0.330,0.074,6.714,-31.738,-189.148
0.552,-0.358,0.097,-7.202,-27.649,-165.344

-0.488,2.216,0.098,56.763,50.903,373.047
-0.382,2.419,0.035,63.416,40.649,328.552
-0.349,2.442,0.055,57.007,30.029,273.682
-0.459,2.322,0.034,42.725,15.381,232.605
-0.468,2.240,0.018,22.400,15.137,197.632
-0.431,2.159,0.082,2.014,18.921,163.879
-0.396,2.083,0.203,-8.118,21.545,133.545
-0.382,1.974,0.281,-7.202,26.428,110.046
-0.374,1.953,0.310,-4.944,31.860,93.323
-0.345,1.979,0.294,-0.488,33.203,80.078
-0.309,2.030,0.250,8.789,29.114,68.237
-0.276,2.047,0.167,16.907,24.109,51.941
-0.268,2.032,0.084,21.851,22.644,29.053
-0.267,1.953,0.000,23.743,22.034,2.502
-0.274,1.841,-0.064,24.902,19.348,-21.790
-0.276,1.719,-0.123,25.146,13.489,-41.809
-0.298,1.589,-0.172,23.804,6.287,-57.556
-0.335,1.458,-0.203,20.203,-1.770,-69.519
-0.332,1.367,-0.206,13.733,-9.216,-77.698
-0.307,1.321,-0.188,4.578,-15.137,-82.703
-0.284,1.303,-0.150,-5.249,-21.545,-86.182
-0.255,1.310,-0.095,-14.404,-28.259,-89.966
-0.223,1.324,-0.046,-23.499,-31.677,-95.093
-0.183,1.364,0.000,-32.715,-32.959,-102.783
-0.155,1.377,0.046,-39.063,-35.156,-112.183
-0.141,1.363,0.093,-40.894,-37.476,-122.864
-0.118,1.351,0.127,-40.100,-39.246,-132.812
-0.092,1.330,0.141,-35.645,-41.199,-142.700
-0.084,1.276,0.145,-28.320,-44.739,-152.039
-0.083,1.198,0.147,-19.775,-48.218,-159.607
-0.066,1.150,0.157,-12.451,-49.561,-163.635
-0.026,1.141,0.166,-7.996,-48.889,-164.429
0.010,1.144,0.168,-6.287,-46.692,-164.917
0.036,1.151,0.186,-6.165,-43.030,-166.138
0.074,1.176,0.205,-7.080,-38.879,-167.847
0.110,1.209,0.234,-7.874,-35.217,-170.227
0.155,1.245,0.273,-8.301,-30.579,-174.438
0.193,1.281,0.307,-7.812,-24.963,-181.213
0.229,1.300,0.325,-6.531,-18.616,-191.040
0.240,1.291,0.305,-3.845,-11.108,-202.698
0.241,1.269,0.266,-1.465,-4.211,-215.210
0.234,1.227,0.228,0.549,0.366,-226.990
0.224,1.156,0.205,3.174,2.136,-236.572
0.246,1.123,0.202,6.897,1.404,-243.774
0.282,1.098,0.205,10.681,0.549,-250.854
0.284,1.029,0.185,14.526,1.038,-258.484
0.266,0.949,0.151,18.372,2.014,-266.174
0.262,0.879,0.130,21.729,1.465,-271.729
0.265,0.800,0.104,23.743,0.427,-273.926
0.273,0.726,0.063,23.010,-1.099,-273.376
0.272,0.640,0.031,19.775,-2.930,-271.301
0.281,0.549,0.018,15.137,-5.615,-266.968
0.302,0.468,0.018,10.132,-9.155,-260.193
0.343,0.414,0.025,6.104,-12.512,-252.991
0.381,0.379,0.030,3.357,-16.296,-246.826
0.397,0.320,0.028,3.479,-20.508,-242.371
