aX,aY,aZ,gX,gY,gZ
0.003,-1.044,0.062,-15.503,23.499,229.797
0.043,-1.030,0.048,-24.536,26.733,240.234
0.057,-1.044,0.032,-36.499,32.959,249.939
0.056,-1.039,0.016,-49.072,40.771,261.475
0.079,-0.999,0.020,-59.570,47.791,274.963
0.123,-0.938,0.032,-67.322,53.223,288.452
0.163,-0.876,0.023,-71.960,58.105,299.255
0.209,-0.795,0.007,-74.951,61.157,308.655

1.053,1.139,0.269,-14.038,44.006,-197.510
0.905,1.122,0.250,0.183,67.444,-254.578
0.724,1.138,0.188,25.635,83.984,-310.547
0.567,1.161,0.073,55.481,87.524,-361.145
0.413,1.192,-0.085,80.078,81.238,-406.372
0.227,1.201,-0.265,93.811,69.641,-449.707
0.043,1.172,-0.417,99.243,58.899,-491.272
-0.151,1.113,-0.618,97.473,52.063,-530.823
-0.366,1.004,-0.768,86.792,43.030,-568.542
-0.568,0.816,-0.809,67.444,28.137,-599.854
-0.755,0.658,-0.756,43.823,11.780,-619.446
-0.918,0.573,-0.650,22.034,-4.089,-630.798
-1.079,0.355,-0.403,10.315,-20.447,-642.273
-1.299,-0.191,-0.083,15.198,-30.945,-658.569
-1.564,-0.971,0.078,37.659,-27.893,-672.668
-1.835,-1.733,0.023,68.237,-22.583,-663.757
-2.070,-2.384,-0.111,97.412,-32.959,-609.680
-2.211,-2.949,-0.122,99.365,-43.762,-514.099
-2.204,-3.373,-0.007,56.030,-31.067,-390.564
-2.061,-3.510,0.093,-17.578,12.146,-253.662
-1.870,-3.304,0.054,-89.844,72.205,-125.488
-1.607,-2.866,-0.049,-130.981,111.267,-19.836
-1.316,-2.392,-0.133,-133.911,111.267,53.772
-1.027,-1.984,-0.179,-111.755,85.266,92.712
-0.812,-1.717,-0.207,-79.041,48.706,104.065
-0.619,-1.555,-0.225,-49.255,16.479,100.037
-0.459,-1.452,-0.230,-26.855,-8.118,90.576
-0.326,-1.358,-0.232,-10.376,-25.879,83.191
-0.199,-1.249,-0.230,-0.183,-37.231,79.102
-0.070,-1.143,-0.229,3.662,-42.969,76.843
0.033,-1.053,-0.232,3.235,-44.189,73.730
0.116,-0.984,-0.217,0.549,-42.542,69.397
0.185,-0.940,-0.183,-2.502,-40.161,63.660
0.223,-0.920,-0.146,-3.540,-37.354,57.312
0.239,-0.925,-0.108,-4.517,-33.936,51.086
0.237,-0.945,-0.077,-5.249,-29.968,45.959
0.222,-0.980,-0.053,-5.981,-25.879,42.114
0.191,-1.026,-0.037,-7.629,-21.057,39.551
0.161,-1.071,-0.021,-10.376,-15.747,38.147
0.117,-1.098,-0.000,-12.329,-11.047,37.476
0.083,-1.105,0.028,-12.207,-8.667,37.720
0.060,-1.109,0.055,-10.071,-8.545,38.269
0.044,-1.139,0.081,-8.057,-8.423,37.842
0.003,-1.191,0.093,-6.714,-7.080,36.987
-0.036,-1.215,0.089,-5.493,-4.578,38.147
-0.064,-1.234,0.082,-3.906,-2.014,42.175
-0.084,-1.261,0.073,-2.808,0.000,48.218
-0.100,-1.308,0.060,-3.357,2.136,55.969
-0.116,-1.366,0.052,-5.615,5.371,65.369
-0.152,-1.399,0.036,-8.301,9.338,76.660
-0.168,-1.397,0.024,-11.108,11.963,90.942
-0.166,-1.367,0.022,-14.282,12.878,107.788
-0.150,-1.339,0.026,-17.517,11.902,124.573
-0.130,-1.300,0.021,-20.264,11.169,140.808
-0.091,-1.239,0.018,-22.400,10.986,156.433
-0.039,-1.181,0.022,-23.560,10.803,169.556
-0.003,-1.135,0.015,-24.475,11.841,179.321
0.034,-1.099,0.021,-24.475,13.550,187.012
0.067,-1.039,0.020,-23.437,13.672,193.787
0.116,-0.985,0.020,-21.973,12.817,199.280

-1.613,1.299,-0.166,219.299,48.035,-825.562
-2.267,0.645,-0.172,208.435,67.383,-880.798
-2.977,-0.355,-0.338,192.017,94.971,-915.894
-3.503,-1.604,-0.869,161.011,120.972,-902.649
-3.600,-2.968,-1.327,110.535,109.192,-810.486
-3.560,-4.000,-1.246,40.710,65.918,-646.301
-3.350,-4.000,-0.633,-65.369,50.659,-429.321
-2.763,-4.000,-0.027,-176.880,83.679,-192.566
-2.049,-3.561,0.217,-238.525,129.944,0.977
-1.522,-2.690,0.090,-227.539,145.203,115.845
-1.155,-2.040,-0.144,-176.208,123.779,160.522
-0.855,-1.633,-0.261,-115.906,79.468,157.043
-0.651,-1.398,-0.301,-60.059,29.846,128.052
-0.469,-1.300,-0.271,-20.691,-10.925,91.797
-0.333,-1.308,-0.201,0.000,-39.612,57.800
-0.282,-1.370,-0.114,9.827,-55.542,33.081
-0.242,-1.397,-0.047,15.015,-58.411,22.217
-0.187,-1.361,0.011,18.372,-53.833,22.095
-0.116,-1.296,0.021,21.606,-46.021,26.611
-0.066,-1.234,0.008,23.071,-38.513,32.227
-0.031,-1.190,0.012,21.301,-32.166,38.086
-0.007,-1.146,-0.004,16.479,-23.682,43.945
0.017,-1.115,-0.036,10.132,-14.282,50.049
0.036,-1.081,-0.062,4.272,-6.958,55.542
0.058,-1.028,-0.072,0.000,-1.465,59.082
0.078,-0.981,-0.081,-1.465,2.563,58.533
0.083,-0.960,-0.093,-0.427,4.395,53.467
0.070,-0.959,-0.090,2.197,3.662,45.532
0.044,-0.972,-0.069,5.554,1.770,36.560
0.002,-1.010,-0.052,9.338,-0.488,27.588
-0.046,-1.077,-0.036,12.939,-2.930,21.362
-0.106,-1.152,-0.021,13.428,-3.540,18.555
-0.158,-1.208,-0.018,10.986,-2.930,20.386
-0.194,-1.245,-0.019,7.385,-1.770,27.100
-0.223,-1.266,-0.002,2.991,-0.366,37.231
-0.227,-1.265,0.008,-1.343,2.075,49.255
-0.219,-1.233,0.026,-4.395,6.165,62.073
-0.175,-1.163,0.032,-5.493,10.620,74.036
-0.121,-1.102,-0.011,-3.662,12.878,82.214
-0.074,-1.058,-0.044,-0.366,11.597,86.731
-0.050,-1.021,-0.052,1.404,7.446,87.463
-0.039,-1.023,-0.069,3.174,3.418,85.754
-0.019,-1.034,-0.086,4.944,-0.366,84.534
-0.012,-1.056,-0.103,5.249,-4.639,83.496
-0.011,-1.081,-0.118,3.601,-9.644,83.679
-0.010,-1.106,-0.130,-0.366,-14.954,86.060
-0.019,-1.147,-0.128,-7.019,-20.264,90.576
-0.029,-1.190,-0.093,-17.334,-23.621,97.595
-0.045,-1.234,-0.040,-29.114,-23.315,107.361
-0.060,-1.280,0.013,-39.978,-18.799,119.324
-0.065,-1.297,0.044,-48.584,-11.230,133.789
-0.054,-1.283,0.051,-52.551,-4.028,150.635
-0.029,-1.250,0.038,-53.955,0.671,167.786
0.005,-1.189,0.025,-55.176,3.235,184.143
0.049,-1.129,0.021,-57.190,3.967,198.120
0.091,-1.089,0.025,-60.181,3.967,208.862
0.120,-1.068,0.031,-64.819,6.165,217.346
0.144,-1.052,0.045,-70.496,10.254,224.487
0.155,-1.058,0.052,-76.538,14.526,232.117
0.158,-1.071,0.051,-83.435,19.470,241.699

0.652,1.652,0.132,143.066,-5.981,-445.618
0.322,1.645,0.021,153.137,4.395,-529.114
-0.116,1.590,-0.214,161.865,16.663,-611.206
-0.526,1.506,-0.465,171.997,17.944,-686.829
-0.928,1.395,-0.668,177.002,5.310,-756.165
-1.420,1.146,-0.846,174.622,-15.625,-819.214
-1.974,0.678,-0.920,161.316,-37.598,-869.385
-2.429,-0.243,-0.721,137.695,-50.110,-893.799
-2.722,-1.463,-0.380,109.741,-43.457,-881.287
-2.852,-2.230,-0.262,81.116,-22.095,-816.345
-2.833,-2.740,-0.379,62.988,-17.578,-702.332
-2.658,-3.248,-0.446,31.738,-25.940,-559.204
-2.403,-3.518,-0.255,-34.180,-23.804,-396.179
-2.106,-3.282,0.104,-120.789,8.484,-233.459
-1.723,-2.759,0.375,-193.726,70.984,-98.938
-1.324,-2.298,0.460,-218.628,123.718,-6.775
-1.008,-1.971,0.322,-191.895,142.761,42.725
-0.826,-1.758,0.053,-138.672,130.249,58.960
-0.729,-1.624,-0.127,-80.322,92.712,58.228
-0.622,-1.456,-0.168,-32.654,46.204,54.504
-0.464,-1.294,-0.133,-1.953,7.874,49.194
-0.322,-1.200,-0.064,13.550,-16.479,40.649
-0.202,-1.131,0.045,17.578,-28.625,31.067
-0.112,-1.083,0.163,18.311,-30.151,22.766
-0.043,-1.066,0.198,21.301,-24.048,15.625
-0.024,-1.092,0.155,26.123,-16.113,10.620
-0.038,-1.134,0.100,27.954,-9.460,9.705
-0.062,-1.165,0.077,24.231,-2.991,14.099
-0.079,-1.158,0.072,17.151,5.066,22.461
-0.082,-1.136,0.056,9.216,14.771,32.166
-0.081,-1.087,0.041,2.258,22.766,40.710
-0.090,-1.040,0.020,-1.587,26.794,45.410
-0.102,-1.000,0.009,-2.625,27.100,46.204
-0.122,-0.989,0.008,-2.014,24.536,43.396
-0.148,-0.993,0.002,-0.427,20.203,38.391
-0.182,-1.013,0.015,2.563,14.771,33.386
-0.209,-1.030,0.050,5.249,9.399,29.419
-0.219,-1.057,0.068,8.606,5.615,26.794
-0.247,-1.090,0.065,11.230,3.845,25.818
-0.264,-1.123,0.066,11.963,2.686,27.527
-0.274,-1.152,0.071,10.437,3.357,31.494
-0.270,-1.178,0.071,7.507,6.042,37.476
-0.278,-1.190,0.062,5.005,9.583,44.556
-0.273,-1.198,0.049,3.906,11.353,53.284
-0.246,-1.197,0.036,2.930,12.451,62.439
-0.235,-1.178,0.030,1.831,13.306,70.496
-0.204,-1.152,0.022,1.465,12.085,78.369
-0.170,-1.109,0.018,2.136,10.132,84.412
-0.126,-1.056,0.009,3.784,6.592,88.074
-0.090,-1.029,0.013,6.165,1.892,88.684
-0.063,-1.029,0.027,7.568,-2.136,87.463
-0.048,-1.055,0.039,7.507,-4.150,85.449
-0.058,-1.120,0.044,6.958,-4.211,84.412
-0.086,-1.193,0.046,5.005,-2.625,86.182
-0.107,-1.280,0.058,0.854,0.122,92.224
-0.143,-1.355,0.072,-5.310,4.333,102.722
-0.163,-1.394,0.083,-11.536,9.521,118.591
-0.160,-1.384,0.091,-16.479,14.465,136.902
-0.152,-1.356,0.090,-19.775,18.738,156.128
-0.141,-1.344,0.075,-23.132,22.400,173.950

-1.303,0.708,-0.653,33.691,-140.503,-708.496
-1.647,0.457,-0.423,30.579,-159.973,-747.192
-1.954,0.126,-0.241,24.597,-164.673,-772.400
-2.235,-0.326,-0.185,16.541,-161.011,-781.494
-2.549,-0.956,-0.079,-1.038,-154.785,-769.836
-2.710,-1.762,0.213,-24.658,-143.311,-727.905
-2.717,-2.578,0.576,-51.331,-120.422,-650.513
-2.656,-3.364,0.932,-78.064,-84.229,-536.865
-2.482,-3.832,1.233,-106.201,-32.959,-386.047
-2.190,-3.679,1.402,-129.517,31.494,-211.670
-1.833,-3.111,1.149,-132.690,99.854,-52.368
-1.557,-2.445,0.647,-115.112,143.677,57.617
-1.281,-1.825,0.219,-85.999,147.705,117.554
-1.008,-1.376,-0.048,-53.223,119.446,134.399
-0.764,-1.089,-0.156,-19.836,73.486,122.375
-0.558,-0.932,-0.151,8.423,24.414,93.994
-0.428,-0.900,-0.076,29.541,-15.625,57.678
-0.368,-0.976,0.001,41.138,-40.710,22.522
-0.363,-1.099,0.030,44.800,-50.232,-2.625
-0.365,-1.184,0.053,41.321,-49.561,-14.954
-0.343,-1.227,0.072,36.072,-43.213,-16.052
-0.314,-1.258,0.078,32.166,-35.889,-9.705
-0.302,-1.295,0.063,29.053,-27.161,-0.854
-0.310,-1.316,0.043,25.452,-17.883,10.803
-0.291,-1.279,0.044,21.118,-9.827,25.757
-0.259,-1.215,0.051,16.541,-4.883,39.490
-0.227,-1.144,0.038,12.207,-0.183,49.683
-0.211,-1.070,0.027,8.728,3.235,53.894
-0.205,-1.011,0.026,7.141,4.578,52.490
-0.193,-0.970,0.054,8.484,2.686,46.509
-0.206,-0.954,0.084,12.695,0.366,36.194
-0.225,-0.988,0.078,18.616,-1.221,24.658
-0.259,-1.042,0.079,23.499,-4.150,15.869
-0.289,-1.112,0.097,26.428,-7.874,11.536
-0.318,-1.165,0.103,28.381,-9.827,12.634
-0.337,-1.195,0.107,28.992,-9.827,18.677
-0.339,-1.179,0.109,27.832,-8.423,28.503
-0.327,-1.140,0.113,25.879,-5.676,39.185
-0.307,-1.087,0.101,23.499,-1.953,48.584
-0.286,-1.031,0.086,21.118,1.465,55.054
-0.260,-0.985,0.067,20.081,4.272,58.716
-0.242,-0.962,0.037,19.714,5.737,59.143
-0.238,-0.976,0.013,19.226,4.822,57.190
-0.234,-1.000,0.000,19.165,2.930,55.420
-0.237,-1.017,0.004,19.592,0.366,54.688
-0.230,-1.046,0.009,21.484,-2.869,54.871
-0.239,-1.104,0.014,22.461,-5.005,55.420
-0.254,-1.158,0.024,22.400,-6.042,57.556
-0.268,-1.190,0.032,21.667,-7.507,62.744
-0.270,-1.210,0.030,20.020,-8.606,70.068
-0.276,-1.242,0.015,17.090,-9.949,79.102
-0.282,-1.272,0.005,12.939,-10.437,89.600
-0.281,-1.298,0.000,8.606,-9.888,100.830
-0.285,-1.313,0.019,4.944,-7.751,112.976
-0.290,-1.324,0.062,2.563,-4.578,124.939
-0.276,-1.339,0.088,2.869,1.099,137.451
-0.253,-1.328,0.099,5.615,6.104,150.452
-0.228,-1.315,0.093,9.888,7.996,163.086
-0.213,-1.346,0.077,11.902,7.385,174.927
-0.220,-1.394,0.031,10.986,6.287,187.317

-2.335,-1.694,0.214,-12.512,91.492,-679.993
-2.666,-2.718,0.069,-35.278,107.788,-618.347
-2.802,-3.651,-0.041,-72.144,122.314,-509.705
-2.773,-4.000,0.022,-110.779,130.249,-354.492
-2.449,-3.813,0.072,-145.020,138.733,-178.772
-1.882,-3.195,0.061,-165.710,145.142,-30.762
-1.423,-2.505,0.086,-163.208,137.024,60.974
-1.025,-1.915,0.090,-138.855,114.746,96.313
-0.751,-1.579,0.076,-96.680,81.482,89.050
-0.610,-1.443,0.005,-51.208,44.861,57.129
-0.578,-1.480,-0.058,-14.954,12.329,19.104
-0.603,-1.613,-0.102,7.385,-10.498,-10.864
-0.613,-1.717,-0.137,18.494,-21.667,-24.780
-0.602,-1.755,-0.162,22.461,-26.489,-22.766
-0.569,-1.724,-0.145,22.949,-27.771,-10.254
-0.478,-1.625,-0.130,23.437,-25.146,7.446
-0.357,-1.494,-0.163,25.330,-21.545,26.184
-0.266,-1.356,-0.218,26.428,-20.630,40.710
-0.168,-1.222,-0.255,25.269,-20.569,50.537
-0.086,-1.118,-0.269,22.034,-21.912,53.833
-0.022,-1.026,-0.278,17.334,-22.400,51.636
0.004,-0.980,-0.252,12.268,-23.804,44.495
-0.001,-0.958,-0.172,7.446,-25.696,34.302
-0.009,-0.948,-0.071,5.188,-26.001,24.109
-0.023,-0.956,0.014,6.348,-23.865,13.916
-0.048,-0.992,0.052,8.850,-19.958,4.578
-0.091,-1.036,0.064,11.047,-15.686,-2.441
-0.132,-1.080,0.046,13.672,-12.207,-5.859
-0.171,-1.117,0.011,15.747,-10.132,-5.920
-0.194,-1.131,-0.005,15.625,-8.911,-3.113
-0.219,-1.133,-0.014,13.306,-7.446,1.404
-0.225,-1.125,-0.014,9.827,-6.958,7.202
-0.234,-1.098,0.007,5.188,-6.409,12.451
-0.238,-1.079,0.019,1.465,-5.493,16.174
-0.257,-1.071,0.032,-0.549,-5.249,18.616
-0.271,-1.081,0.036,-1.404,-5.554,20.630
-0.286,-1.109,0.035,-2.502,-5.493,22.217
-0.323,-1.160,0.037,-4.883,-4.883,23.682
-0.348,-1.212,0.024,-5.859,-3.845,27.405
-0.362,-1.267,0.011,-5.981,-3.479,32.471
-0.394,-1.323,-0.001,-6.531,-4.333,38.574
-0.419,-1.378,-0.013,-6.531,-6.714,48.096
-0.434,-1.411,-0.031,-7.080,-11.047,60.913
-0.436,-1.427,-0.041,-11.475,-16.724,76.294
-0.438,-1.449,-0.036,-20.996,-21.423,92.407
-0.444,-1.469,-0.018,-32.959,-24.292,108.215
-0.445,-1.480,0.030,-43.335,-25.696,124.329
-0.435,-1.481,0.099,-50.293,-25.757,140.381
-0.411,-1.491,0.170,-54.688,-22.461,155.823
-0.401,-1.500,0.228,-55.664,-15.198,171.021
-0.394,-1.494,0.247,-53.223,-7.080,187.866
-0.371,-1.505,0.243,-49.133,0.488,205.444
-0.378,-1.518,0.237,-45.410,8.179,223.572
-0.384,-1.493,0.221,-42.175,14.648,245.056
-0.372,-1.443,0.190,-40.283,19.043,269.409
-0.354,-1.372,0.155,-41.931,24.048,295.227
-0.314,-1.248,0.125,-46.753,29.480,320.801
-0.259,-1.105,0.074,-53.406,35.889,342.346
-0.213,-1.011,0.037,-60.181,41.748,358.582
-0.179,-0.920,0.001,-66.467,46.814,371.216

-2.790,-0.911,0.519,-241.089,57.312,-723.999
-2.900,-1.547,0.730,-274.475,56.213,-672.668
-2.986,-2.201,0.967,-303.284,62.134,-596.497
-2.949,-2.849,1.229,-321.167,74.829,-494.202
-2.767,-3.289,1.418,-315.613,92.773,-370.056
-2.566,-3.441,1.487,-280.151,110.535,-241.760
-2.342,-3.305,1.300,-218.811,122.070,-124.756
-2.121,-2.869,1.021,-145.447,117.554,-27.344
-1.900,-2.311,0.770,-77.881,97.168,42.236
-1.647,-1.798,0.554,-27.039,70.374,83.740
-1.366,-1.435,0.361,7.202,40.100,101.318
-1.089,-1.216,0.219,27.832,7.507,101.868
-0.846,-1.122,0.163,38.574,-23.804,91.187
-0.640,-1.120,0.136,45.044,-47.546,73.425
-0.498,-1.185,0.110,50.659,-60.242,54.260
-0.416,-1.279,0.078,53.711,-63.293,39.124
-0.370,-1.346,0.078,52.917,-60.913,31.799
-0.344,-1.368,0.103,50.049,-55.786,32.837
-0.335,-1.365,0.126,46.448,-48.340,39.063
-0.338,-1.325,0.147,41.565,-38.574,47.852
-0.335,-1.260,0.147,36.377,-28.137,57.068
-0.328,-1.171,0.141,32.715,-20.691,65.125
-0.310,-1.090,0.149,30.579,-16.418,69.153
-0.314,-1.030,0.185,29.480,-14.587,67.932
-0.293,-0.997,0.220,30.457,-14.038,62.805
-0.315,-1.002,0.224,33.875,-14.526,54.565
-0.361,-1.036,0.231,37.720,-16.541,46.448
-0.403,-1.081,0.256,40.588,-20.264,42.053
-0.442,-1.119,0.290,42.480,-22.644,41.626
-0.469,-1.151,0.296,44.678,-22.583,44.739
-0.500,-1.174,0.294,46.570,-21.301,51.086
-0.505,-1.146,0.294,47.668,-19.897,60.974
-0.488,-1.078,0.304,49.622,-17.883,72.571
-0.438,-0.998,0.277,51.880,-14.465,82.397
-0.380,-0.926,0.209,52.979,-10.925,88.501
-0.339,-0.864,0.136,51.941,-9.521,90.698
-0.302,-0.827,0.078,49.133,-9.827,89.539
-0.279,-0.833,0.028,45.349,-11.230,85.449
-0.283,-0.882,-0.015,42.908,-13.245,80.139
-0.292,-0.925,-0.028,40.833,-16.357,75.745
-0.301,-0.966,-0.009,39.246,-21.912,73.914
-0.320,-1.033,0.012,36.255,-26.733,73.792
-0.347,-1.117,0.026,30.518,-28.320,75.989
-0.376,-1.191,0.036,24.658,-28.137,81.848
-0.407,-1.271,0.042,20.325,-27.344,91.675
-0.446,-1.360,0.017,15.930,-26.672,105.469
-0.477,-1.461,-0.012,9.766,-26.855,123.657
-0.493,-1.525,-0.022,2.808,-28.076,146.118
-0.481,-1.520,-0.014,-3.845,-29.541,171.570
-0.460,-1.487,0.003,-10.071,-30.579,196.350
-0.438,-1.463,0.029,-16.724,-31.067,218.262
-0.426,-1.436,0.063,-24.353,-30.334,237.732
-0.414,-1.397,0.085,-32.410,-27.100,255.066
-0.405,-1.379,0.096,-38.757,-23.010,272.156
-0.396,-1.374,0.096,-43.884,-18.494,290.039
-0.392,-1.360,0.079,-49.561,-12.268,309.387
-0.375,-1.285,0.070,-56.274,-6.226,331.604
-0.328,-1.156,0.047,-62.805,-2.075,354.065
-0.257,-1.011,0.017,-67.383,0.244,373.291
-0.173,-0.858,-0.022,-72.632,1.709,387.695
